ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
28736,88.50,46.62,9.45,12.86,24.26,1517.85,33.67,-19.32,52.99,26.56,-6.21,26.56,-10.73,118,20,2,56.33,48,13,48,16.00,18.00,226.08,1357.59,226.08,1131.51,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27706,77.05,30.88,20.37,12.92,37.84,599.55,38.35,4.21,34.13,25.67,24.83,27.32,12.69,499,201,0,131.19,308,38,296,84.00,201.00,846.11,2255.84,846.11,1409.74,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
28734,111.55,42,9.87,12.19,26.78,1217.37,32.45,-13.08,45.53,22.78,-1.63,24.94,-5.62,323,62,3,72.47,167,23,141,36.00,59.00,579.10,1394.82,579.10,815.72,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
26496,95,39.50,1.54,13.76,36.34,884.78,19.35,-18.53,37.87,11.74,-7.17,11.74,-10.17,137,28,0,76.05,72,10,72,20.00,28.00,260.86,731.52,260.86,470.66,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
26595,69,29,24.41,16.36,38.20,919.48,46.68,3.84,42.83,18.07,33.92,35.36,12.46,48,15,0,112.17,26,0,1,19.00,15.00,94.11,2491.76,94.11,2397.65,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
21667,69.15,29.03,24.41,16.36,38.20,919.48,46.68,3.84,42.83,18.07,33.92,35.36,12.46,48,15,0,112.17,26,0,1,19.00,15.00,94.11,2491.76,94.11,2397.65,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
21668,69.15,29.03,24.41,16.36,38.20,919.48,46.68,3.84,42.83,18.07,33.92,35.36,12.46,48,15,0,112.17,26,0,1,19.00,15.00,94.11,2491.76,94.11,2397.65,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
21669,69.15,29.03,24.41,16.36,38.20,919.48,46.68,3.84,42.83,18.07,33.92,35.36,12.46,48,15,0,112.17,26,0,1,19.00,15.00,94.11,2491.76,94.11,2397.65,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
26498,103.47,35.47,9.22,11.39,34.83,713.42,22.97,-9.73,32.71,17.21,-0.39,17.21,-0.39,748,156,2,94.39,419,7,419,7.00,154.00,1174.34,1337.28,1174.34,162.94,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,Out
