ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
29079,118.42,32.85,15.12,9.47,27.05,935.89,32.51,-2.51,35.02,26.33,3.26,26.33,3.26,884,221,25,75.63,452,86,452,86.00,196.00,1331.98,1856.27,1331.98,524.29,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
26586,70.10,30.10,19.88,12.83,40.50,725.85,34.74,3.06,31.68,27.72,15.77,27.72,10.18,321,87,4,94.91,188,20,188,44.00,83.00,575.88,2222.74,575.88,1646.86,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
26583,94.08,22.92,25.16,9.36,47.62,372.56,33.95,14.30,19.65,27.59,19.74,28.86,19.74,1576,318,2,94.36,847,15,488,15.00,316.00,1946.47,2528.33,1946.47,581.86,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
23192,100.23,18.93,25.30,10.13,54.78,275.95,33.02,14.53,18.49,26.68,21.47,28.09,21.47,1111,219,4,84.40,579,19,368,19.00,215.00,1565.37,2534.92,1565.37,969.55,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
28737,88.50,46.62,4.50,12.40,23.43,1504.14,28.14,-24.80,52.94,19.77,-12.43,21.55,-15.39,166,23,6,32.12,55,22,54,25.00,17.00,313.10,943.28,313.10,630.18,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
28110,111.58,42.01,3.91,13.31,26.86,1306.63,26.96,-22.59,49.55,19.09,-13.12,19.09,-13.12,214,68,1,114.51,145,5,145,5.00,67.00,397.39,898.48,397.39,501.09,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
26568,82.33,28,22.98,11.66,45.03,555.51,34.06,8.16,25.90,26.92,21.63,28.34,15.11,1529,478,2,132.73,1136,29,750,40.00,476.00,1913.07,2415.84,1913.07,502.77,0.00,C:EU,In,In,In,Out,In,Out,Out,Out,Out,Out,Out
26596,69,29,24.49,15.05,41.99,792.21,41.10,5.26,35.84,32.82,19.69,32.94,13.77,163,42,3,86.27,91,13,58,28.00,39.00,307.74,2495.77,307.74,2188.02,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
24470,110.70,32.10,14.27,9.95,30.20,831.31,30.37,-2.58,32.96,23.46,3.69,24.28,3.69,1036,183,13,65.90,467,50,451,50.00,170.00,1492.11,1783.88,1492.11,291.77,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
26500,103.42,36.47,7.94,12.90,31.96,1001.99,26.80,-13.55,40.35,18.31,-5.16,19.57,-5.16,313,72,0,94.10,183,3,177,3.00,72.00,562.97,1225.52,562.97,662.55,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20625,114,37,10.43,10.78,28.26,1006.04,28.43,-9.73,38.16,20.62,-2.76,22.24,-2.76,611,180,3,108.24,393,14,380,14.00,177.00,1000.48,1444.65,1000.48,444.17,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20968,89,46,4.71,13.81,24.39,1567.69,29.83,-26.77,56.60,20.59,-12.57,22.60,-16.14,163,23,6,34.16,56,20,54,24.00,17.00,307.74,959.52,307.74,651.78,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
26478,88,47,4.95,11.66,22.29,1498.59,28.21,-24.11,52.32,19.84,-12.12,21.86,-14.87,154,22,5,35.66,53,18,52,22.00,17.00,291.60,978.25,291.60,686.65,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
26477,87.48,46.42,5.40,12.19,21.54,1613.53,30.45,-26.14,56.60,21.72,-12.82,23.80,-15.97,150,23,4,43.02,57,15,56,17.00,19.00,284.40,1013.88,284.40,729.48,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
20973,89,46,4.71,13.81,24.39,1567.69,29.83,-26.77,56.60,20.59,-12.57,22.60,-16.14,163,23,6,34.16,56,20,54,24.00,17.00,307.74,959.52,307.74,651.78,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
20975,88.51,46.67,4.50,12.40,23.43,1504.14,28.14,-24.80,52.94,19.77,-12.43,21.55,-15.39,166,23,6,32.12,55,22,54,25.00,17.00,313.10,943.28,313.10,630.18,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
