ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
29079,118.42,32.85,22.26,15.78,39.28,869.53,42.45,2.27,40.18,30.67,12.10,32.32,12.10,584,84,24,39.98,223,82,223,82.00,60.00,964.31,2374.47,964.31,1410.17,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
26586,70.10,30.10,24.55,22.46,56.05,673.48,43.43,3.36,40.07,31.98,25.47,31.98,15.87,224,87,1,153.12,188,5,188,9.00,86.00,414.61,2498.75,414.61,2084.14,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
26583,94.08,22.92,18.93,10.31,44.45,376.57,31.21,8.03,23.19,22.07,13.92,23.14,13.92,1576,318,2,94.36,847,15,686,15.00,316.00,1946.47,2155.89,1946.47,209.42,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
23192,100.23,18.93,23.46,8.11,48.94,226.41,30.75,14.19,16.56,24.78,20.54,25.68,20.54,1076,201,4,82.73,544,19,368,19.00,197.00,1531.64,2442.24,1531.64,910.60,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
28737,88.50,46.62,14.29,15.10,27.78,1346.68,46.78,-7.59,54.38,27.20,1.32,32.36,-0.84,157,18,6,28.48,49,21,48,25.00,12.00,296.99,1785.60,296.99,1488.61,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
28110,111.58,42.01,14.21,17.77,34.21,1282.01,42.42,-9.52,51.94,30.26,-0.55,30.26,-0.55,205,64,1,112.08,137,5,137,5.00,63.00,381.79,1778.72,381.79,1396.93,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
26568,82.33,28,25.03,19.26,57.59,477.81,40.83,7.39,33.44,28.96,24.25,29.25,18.39,1309,413,3,130.65,958,21,531,27.00,410.00,1742.11,2522.15,1742.11,780.04,0.00,C:EU,In,In,In,Out,In,Out,Out,Out,Out,Out,Out
26596,69,29,27.21,23.95,56.29,724.29,46.71,4.16,42.55,34.83,28.92,34.95,17.63,131,49,0,145.46,108,2,59,6.00,49.00,249.92,2617.41,249.92,2367.49,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
24470,110.70,32.10,22.62,14.16,44.34,710.71,38.52,6.58,31.94,27.18,14.01,30.02,14.01,586,80,13,45.33,210,50,160,50.00,67.00,967.01,2395.42,967.01,1428.41,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
26500,103.42,36.47,20.44,20.68,43.65,1062.91,46.03,-1.35,47.39,32.31,8.88,33.11,7.99,149,32,0,87.24,85,3,76,3.00,32.00,282.60,2260.50,282.60,1977.90,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20625,114,37,21.87,17.25,39.94,1023.08,43.91,0.71,43.20,33.90,9.85,33.90,9.85,390,73,3,72.77,192,13,192,13.00,70.00,684.44,2351.19,684.44,1666.75,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
