ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
29079,118.42,32.85,14.54,8.96,26.18,897.14,32.20,-2.02,34.22,25.50,9.78,25.50,3.37,883,187,7,67.93,423,72,423,102.00,180.00,1330.87,1807.05,1330.87,476.17,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
26586,70.10,30.10,19.91,12.29,39.30,715.81,34.53,3.26,31.27,27.50,15.98,27.50,10.27,323,93,3,105.98,206,14,206,40.00,90.00,579.10,2224.79,579.10,1645.70,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
26583,94.08,22.92,25.36,9.62,49.56,387.04,33.78,14.38,19.40,27.86,19.79,29.11,19.79,1317,301,0,96.18,742,11,407,11.00,301.00,1748.77,2537.72,1748.77,788.94,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
23192,100.23,18.93,25.13,10.16,50.91,297.79,34.16,14.21,19.95,26.86,21.04,28.12,21.04,1028,190,3,89.55,557,17,326,17.00,187.00,1484.08,2526.91,1484.08,1042.83,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
28737,88.50,46.62,7.86,12.91,22.88,1617.55,33.11,-23.31,56.43,23.53,-10.89,25.77,-13.57,84,15,3,56.66,39,9,36,11.00,12.00,162.75,1218.63,162.75,1055.88,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
28110,111.58,42.01,9.64,12.85,25.98,1330.45,32.88,-16.60,49.48,25.47,1.24,25.47,-7.44,183,46,2,87.07,108,11,108,22.00,44.00,343.26,1374.41,343.26,1031.16,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
26568,82.33,28,21.82,11.99,44.68,527.28,33.97,7.14,26.83,25.84,15.13,26.64,14.35,1516,473,2,124.37,1042,28,821,36.00,471.00,1903.65,2348.16,1903.65,444.51,0.00,C:EU,In,In,In,Out,In,Out,Out,Out,Out,Out,Out
26596,69,29,23.91,14.35,40.59,790.69,40.21,4.86,35.35,32.27,19.24,32.29,13.17,185,51,1,99.26,117,8,77,26.00,50.00,346.78,2466.15,346.78,2119.36,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
24470,110.70,32.10,17.64,10.26,28.65,844.37,36.29,0.48,35.81,25.07,7.81,28.13,7.28,614,113,8,70.92,285,34,221,35.00,105.00,1004.46,2059.73,1004.46,1055.27,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
26500,103.42,36.47,7.80,11.10,30.19,936.60,23.94,-12.82,36.76,18.55,-4.34,18.55,-4.34,802,185,5,89.08,442,23,442,23.00,180.00,1213.46,1213.46,1238.64,0.00,25.18,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20625,114,37,14.55,12.03,28.40,1121.36,35.03,-7.32,42.35,26.44,0.08,28.16,0.08,346,102,2,103.29,210,10,204,10.00,100.00,615.79,1807.90,615.79,1192.11,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20968,89,46,8,13.71,22.95,1678.36,34.52,-25.22,59.74,24.32,-10.74,26.65,-14.66,76,14,2,63.25,34,8,33,11.00,12.00,147.64,1230.70,147.64,1083.07,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
26478,88,47,9.55,11.84,21.82,1619.34,33.17,-21.10,54.27,24.90,-9.65,27.14,-11.84,86,16,2,62.18,44,8,41,10.00,14.00,166.51,1366.44,166.51,1199.93,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
26477,87.48,46.42,6.01,11.85,20.63,1671.63,30.93,-26.50,57.43,24.93,-12.98,24.93,-16.19,116,23,2,68.93,58,7,58,8.00,21.00,222.40,1063.16,222.40,840.76,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
20973,89,46,8,13.71,22.95,1678.36,34.52,-25.22,59.74,24.32,-10.74,26.65,-14.66,76,14,2,63.25,34,8,33,11.00,12.00,147.64,1230.70,147.64,1083.07,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
20975,88.51,46.67,8.43,13.08,22.48,1673.55,34.18,-23.98,58.17,24.48,-11.05,26.80,-13.85,78,14,2,55.85,36,8,34,10.00,12.00,151.42,1268.00,151.42,1116.58,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
23193,103.25,23.58,17.75,8.98,40.01,422.37,29.07,6.63,22.44,22.19,12.12,22.19,12.12,1027,246,5,92.97,610,37,610,37.00,241.00,1483.08,2068.16,1483.08,585.08,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24499,109,34,16.65,11.38,29.66,946.76,35.63,-2.73,38.36,28.35,4.90,28.35,4.90,407,61,4,64.19,176,16,176,16.00,57.00,710.43,1982.06,710.43,1271.63,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
20927,109.30,34.10,16.51,11.15,29.40,935.24,35.19,-2.74,37.93,27.95,4.80,27.95,4.80,429,65,5,64.79,189,17,189,17.00,60.00,743.63,1970.82,743.63,1227.19,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24596,103.67,36.12,9.55,10.54,28.68,936.29,25.61,-11.15,36.76,20.35,-2.59,20.35,-2.59,791,174,6,85.58,421,24,421,24.00,168.00,1225.73,1366.44,1225.73,140.71,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20925,109.30,34.10,16.51,11.15,29.40,935.24,35.19,-2.74,37.93,27.95,4.80,27.95,4.80,429,65,5,64.79,189,17,189,17.00,60.00,743.63,1970.82,743.63,1227.19,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24511,121,32,14.97,7.26,23.23,864.24,31.10,-0.15,31.25,25.39,4.30,25.42,4.30,1042,171,28,54.46,441,108,428,108.00,143.00,1498.11,1843.62,1498.11,345.51,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24059,99.70,18.26,25.44,9.98,53.48,280.21,33.47,14.80,18.66,26.79,21.68,28.28,21.53,973,188,4,89.49,509,19,307,21.00,184.00,1427.70,2541.43,1427.70,1113.73,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
20978,102.80,36.60,2.31,10.47,32.14,797.67,17.21,-15.38,32.59,11.62,-7.99,11.62,-7.99,919,213,5,93.36,522,22,522,22.00,208.00,783.39,783.39,1370.30,0.00,586.91,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20985,102.90,36.30,6.70,11.29,30.43,941.22,22.96,-14.13,37.10,17.62,-5.47,17.62,-5.47,874,200,6,91.94,488,21,488,21.00,194.00,1120.17,1120.17,1320.87,0.00,200.70,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
29040,70.99,23.44,27.44,14.09,51.71,482.97,39.35,12.10,27.24,29.57,20.56,32.66,20.56,511,207,0,155.67,438,4,49,4.00,207.00,863.20,2626.46,863.20,1763.26,0.00,C:EU,In,In,Out,Out,In,Out,Out,Out,Out,Out,Out
