ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
29079,118.42,32.85,15.95,9.29,28.45,840.41,32.61,-0.05,32.67,26.15,5.32,26.15,5.32,1005,250,24,76.63,502,89,502,89.00,226.00,1460.75,1925.31,1460.75,464.55,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
26586,70.10,30.10,21.78,13.65,36.29,793.92,41.48,3.88,37.60,29.58,29.83,31.04,11.49,145,26,0,73.20,64,20,44,40.00,26.00,275.37,2345.72,275.37,2070.35,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
26583,94.08,22.92,26.07,9.07,45.27,365.34,35.25,15.21,20.03,28.37,20.93,29.95,20.93,1718,381,0,104.42,1021,20,532,20.00,381.00,2041.26,2569.80,2041.26,528.53,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
23192,100.23,18.93,26.44,10.27,52.29,289.12,35.70,16.05,19.64,28.03,24.18,29.30,22.46,1023,224,0,102.20,601,9,348,12.00,224.00,1479.04,2585.77,1479.04,1106.73,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
28737,88.50,46.62,9.62,12.86,24.27,1521.38,33.75,-19.24,52.98,26.76,-6.17,26.76,-10.60,104,18,4,47.58,42,14,42,16.00,14.00,200.18,1372.64,200.18,1172.47,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
28110,111.58,42.01,10.36,12.54,27.13,1246.91,33.31,-12.89,46.20,25.77,-1.56,25.77,-5.50,236,52,3,71.33,118,24,118,34.00,49.00,435.13,1438.41,435.13,1003.29,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
26568,82.33,28,24.17,13.40,42.31,600.92,39.91,8.23,31.68,28.58,18.56,30.50,15.88,1219,429,0,145.91,1003,1,556,16.00,429.00,1664.65,2479.59,1664.65,814.94,0.00,C:EU,In,In,In,Out,In,Out,Out,Out,Out,Out,Out
26596,69,29,25.53,15.44,37.12,865.19,47,5.41,41.59,33.65,17.02,35.43,14.16,112,39,0,101.94,53,12,51,26.00,39.00,215.01,2545.57,215.01,2330.56,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
24470,110.70,32.10,19.29,11.44,32.62,802.72,36.52,1.46,35.06,28.38,9.22,28.83,8.99,725,116,5,67.01,317,27,296,66.00,111.00,1146.25,2181.63,1146.25,1035.38,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
26500,103.42,36.47,10.70,11.89,33.10,842.81,25.92,-10,35.92,20.23,-0.37,20.23,-0.67,559,122,3,93.36,325,13,325,21.00,119.00,930.23,1468.73,930.23,538.50,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20625,114,37,16.32,12.51,30.54,1029.49,36.22,-4.76,40.98,26.89,7.71,29.06,3.19,385,106,3,100.62,235,11,229,15.00,103.00,676.74,1955.48,676.74,1278.74,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20968,89,46,9.75,13.56,24.16,1588.22,35.11,-21,56.11,27.67,-6.10,27.67,-11.64,99,16,3,48.15,40,14,40,17.00,13.00,190.87,1384.17,190.87,1193.30,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
26478,88,47,11.35,11.54,22.96,1515.57,33.87,-16.41,50.28,25.83,-4.84,28.08,-8.73,109,19,4,46.99,44,14,43,16.00,15.00,209.46,1526.73,209.46,1317.28,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
26477,87.48,46.42,7.80,11.73,21.76,1568.70,31.63,-22.29,53.92,25.83,-7.96,25.83,-13.11,140,22,3,57.85,60,11,60,13.00,19.00,266.31,1213.46,266.31,947.15,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
20973,89,46,9.75,13.56,24.16,1588.22,35.11,-21,56.11,27.67,-6.10,27.67,-11.64,99,16,3,48.15,40,14,40,17.00,13.00,190.87,1384.17,190.87,1193.30,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
20975,88.51,46.67,10.21,12.93,23.75,1575.22,34.83,-19.64,54.47,27.80,-6.29,27.80,-10.81,103,18,4,44.37,40,14,40,16.00,14.00,198.32,1425.05,198.32,1226.74,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
23193,103.25,23.58,19.39,9.74,45.25,397.81,29.68,8.16,21.52,23.26,13.91,23.26,13.91,1020,229,2,104.68,653,18,653,18.00,227.00,1476.01,2188.69,1476.01,712.68,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24499,109,34,18.14,12.15,31.91,908.34,36.58,-1.49,38.08,28.01,6.80,29.10,6.39,477,85,3,78.93,236,15,234,39.00,82.00,814.41,2097.71,814.41,1283.29,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
20927,109.30,34.10,17.98,11.90,31.66,895.83,36.09,-1.51,37.60,28.66,6.71,28.66,6.26,504,89,4,79.81,252,17,252,42.00,85.00,853.25,2085.65,853.25,1232.40,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24596,103.67,36.12,12.21,11.35,31.34,863.93,27.64,-8.56,36.20,22.02,5.48,22.02,0.51,546,112,4,89.77,310,16,310,24.00,108.00,912.29,1603.33,912.29,691.04,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20925,109.30,34.10,17.98,11.90,31.66,895.83,36.09,-1.51,37.60,28.66,6.71,28.66,6.26,504,89,4,79.81,252,17,252,42.00,85.00,853.25,2085.65,853.25,1232.40,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24511,121,32,16.15,7.87,25.73,826.48,31.68,1.10,30.58,26.15,5.71,26.15,5.71,1284,207,29,53.55,522,107,522,107.00,178.00,1721.05,1941.67,1721.05,220.61,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24059,99.70,18.26,26.77,10.12,54.42,275.66,35.26,16.68,18.59,27.99,24.96,29.58,23.09,1016,229,0,102.21,572,6,362,9.00,229.00,1471.96,2599.59,1471.96,1127.64,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
20978,102.80,36.60,5.83,11.58,36.12,679.30,19.86,-12.19,32.05,13.60,-3.25,13.60,-3.25,672,156,2,97.55,398,7,398,7.00,154.00,1048.51,1048.51,1079.85,0.00,31.34,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20985,102.90,36.30,10.10,12.50,34.12,833.31,25.49,-11.16,36.65,19.65,-0.91,19.65,-0.96,611,138,2,95.12,353,9,353,18.00,136.00,1000.48,1415.27,1000.48,414.79,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
29040,70.99,23.44,28.38,13.74,43.36,564.77,44.30,12.61,31.69,30.51,27.74,34.75,20.60,673,296,0,168.45,600,0,2,13.00,296.00,1081.12,2661.53,1081.12,1580.41,0.00,C:EU,In,In,Out,Out,In,Out,Out,Out,Out,Out,Out
26502,96.33,37.17,1.05,15.46,34.33,1008.45,23.24,-21.78,45.02,10.32,-8.94,12.84,-12.04,173,46,0,92.71,101,1,96,7.00,46.00,325.56,699.75,325.56,374.19,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
29064,97.33,36.87,6.14,15.90,35.48,968.21,27.84,-16.96,44.80,14.16,-3.24,16.29,-7.05,126,39,0,110.46,88,5,36,6.00,39.00,240.78,1073.80,240.78,833.02,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
26570,76.93,33.69,-0.95,12.70,30.70,1120.47,19.11,-22.25,41.36,-11.44,-14.81,11.61,-15.15,289,63,1,75.86,120,34,57,81.00,62.00,523.82,580.21,523.82,56.39,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
