ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
28736,88.50,46.62,8,11.82,22.83,1483.17,31.55,-20.20,51.75,18.11,-11.49,25.03,-11.49,236,42,11,38.51,85,39,59,39.00,31.00,435.13,1230.70,435.13,795.57,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27706,77.05,30.88,19.17,10.75,31.26,664.97,37.30,2.91,34.39,24.74,11.30,26.79,10.54,1087,332,14,128.10,810,69,391,80.00,318.00,1542.32,2173.10,1542.32,630.78,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
28734,111.55,42,9.50,12.65,25.44,1342.26,34.02,-15.72,49.73,25.87,-4.16,25.87,-7.77,185,33,4,59.43,84,22,84,33.00,29.00,346.78,1362.02,346.78,1015.23,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
26496,95,39.50,12.37,15.44,31.67,1245.14,35.30,-13.45,48.75,27.39,1.17,27.39,-3.29,32,13,0,123.80,27,0,27,0.00,13.00,63.07,1617.53,63.07,1554.46,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
26595,69,29,25.17,15.06,35.21,924.68,47.33,4.55,42.78,33.93,25.63,35.88,12.92,138,51,0,136.43,95,6,93,23.00,51.00,262.68,2528.80,262.68,2266.13,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
21667,69.15,29.03,25.17,15.06,35.21,924.68,47.33,4.55,42.78,33.93,25.63,35.88,12.92,138,51,0,136.43,95,6,93,23.00,51.00,262.68,2528.80,262.68,2266.13,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
21668,69.15,29.03,25.17,15.06,35.21,924.68,47.33,4.55,42.78,33.93,25.63,35.88,12.92,138,51,0,136.43,95,6,93,23.00,51.00,262.68,2528.80,262.68,2266.13,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
21669,69.15,29.03,25.17,15.06,35.21,924.68,47.33,4.55,42.78,33.93,25.63,35.88,12.92,138,51,0,136.43,95,6,93,23.00,51.00,262.68,2528.80,262.68,2266.13,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
26498,103.47,35.47,19.99,17.43,34.53,1204.92,44.30,-6.16,50.46,34.31,11.22,34.31,4.38,46,15,0,109.06,36,0,36,0.00,15.00,90.25,2230.25,90.25,2140.01,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,Out
26499,103.50,35.52,19.92,17.34,33.94,1232.03,44.41,-6.69,51.10,34.64,10.69,34.64,4.07,45,15,0,108.89,35,0,35,0.00,15.00,88.31,2225.48,88.31,2137.16,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,Out
24048,104.37,20.94,25.06,9.91,41.48,513.93,36.69,12.81,23.89,29.60,17.88,29.73,17.88,827,195,4,105.75,522,14,383,14.00,191.00,1267.64,2523.58,1267.64,1255.94,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
