ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
29079,118.42,32.85,14.28,8.62,25.21,906.53,31.65,-2.56,34.20,24.84,4.74,25.64,3.04,943,224,26,70.97,456,98,445,99.00,198.00,1396.06,1784.74,1396.06,388.68,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
26586,70.10,30.10,20.20,14.76,39.66,821.99,40.02,2.79,37.23,15.30,28.74,29.95,9.75,78,20,0,96.90,44,3,3,29.00,20.00,151.42,2244.47,151.42,2093.05,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
26583,94.08,22.92,24.84,8.92,44.17,386.85,34.40,14.21,20.19,27.66,19.28,28.62,19.28,1610,306,1,87.95,836,22,528,22.00,305.00,1969.99,2513.00,1969.99,543.01,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
23192,100.23,18.93,24.87,9.49,51.71,290.88,32.57,14.23,18.35,26.34,20.89,27.78,20.77,1160,228,4,81.05,609,28,354,50.00,224.00,1611.29,2514.45,1611.29,903.16,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
28737,88.50,46.62,7.36,12.49,23.09,1572.47,31.54,-22.56,54.10,22.86,-10.90,24.93,-13.41,109,22,4,58.51,53,13,49,14.00,18.00,209.46,1175.82,209.46,966.37,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
28110,111.58,42.01,8.22,11.75,25.53,1226.69,29.26,-16.78,46.04,22.61,0.38,22.61,-7.65,389,120,3,113.48,268,26,268,29.00,117.00,682.90,1249.75,682.90,566.85,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
26568,82.33,28,22.59,13.97,42.95,642.29,39.26,6.74,32.52,29.73,19.94,29.73,13.95,881,223,1,114.96,583,22,583,37.00,222.00,1328.66,2393.69,1328.66,1065.04,0.00,C:EU,In,In,In,Out,In,Out,Out,Out,Out,Out,Out
26596,69,29,23.98,16.33,39.88,904.97,45.22,4.27,40.95,12.32,33.59,34.59,12.32,39,11,0,90.37,26,0,0,26.00,11.00,76.69,2469.79,76.69,2393.10,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
24470,110.70,32.10,17.41,9.99,28.21,860.39,35.44,0.02,35.42,23.11,6.89,28.32,6.89,669,100,5,62.46,268,33,240,33.00,95.00,1076.02,2041.97,1076.02,965.95,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
26500,103.42,36.47,7.41,10.24,28.68,905.83,22.92,-12.78,35.70,18.10,-4.33,18.10,-4.33,931,215,2,94.72,544,20,544,20.00,213.00,1180.08,1180.08,1383.23,0.00,203.15,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20625,114,37,13.41,11.13,27.18,1056.51,33.30,-7.64,40.94,24.52,1.37,26.28,-0.31,491,120,7,93.87,285,27,281,27.00,113.00,834.64,1709.22,834.64,874.58,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20968,89,46,7.49,13.24,23,1641.57,32.94,-24.61,57.55,23.70,-10.95,25.89,-14.60,101,17,3,58.07,48,11,45,14.00,14.00,194.59,1186.90,194.59,992.31,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
26478,88,47,8.99,11.34,21.78,1578.89,31.67,-20.38,52.05,24.29,-9.77,26.33,-11.76,114,22,3,56.05,54,12,50,14.00,19.00,218.71,1317.02,218.71,1098.32,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
26477,87.48,46.42,5.50,11.35,20.60,1626.18,29.40,-25.68,55.08,21.84,-12.95,24.09,-16,139,25,3,61.60,63,11,61,11.00,22.00,264.49,1021.88,264.49,757.39,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
20973,89,46,7.49,13.24,23,1641.57,32.94,-24.61,57.55,23.70,-10.95,25.89,-14.60,101,17,3,58.07,48,11,45,14.00,14.00,194.59,1186.90,194.59,992.31,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
20975,88.51,46.67,7.91,12.63,22.61,1630.21,32.62,-23.27,55.89,23.82,-11.10,25.98,-13.72,107,20,3,54.13,51,12,45,14.00,17.00,205.75,1222.93,205.75,1017.19,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
23193,103.25,23.58,17.61,8.55,41.82,429.53,27.10,6.67,20.44,22.01,11.87,22.01,11.87,1111,229,3,91.51,669,29,669,29.00,226.00,1565.37,2057.42,1565.37,492.05,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24499,109,34,16.02,10.67,28.44,934.37,34.47,-3.03,37.50,26.68,4.50,27.80,4.50,472,90,3,68.52,208,15,186,15.00,87.00,807.15,1931.05,807.15,1123.90,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
20927,109.30,34.10,15.89,10.44,28.22,923.65,33.97,-3.04,37.01,26.33,4.40,27.44,4.40,494,94,4,68.37,219,16,196,16.00,90.00,838.95,1920.38,838.95,1081.43,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24596,103.67,36.12,9.08,9.55,26.86,904.71,24.44,-11.13,35.57,19.78,-2.68,19.78,-2.68,934,216,3,92.89,536,22,536,22.00,213.00,1324.94,1324.94,1386.45,0.00,61.51,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20925,109.30,34.10,15.89,10.44,28.22,923.65,33.97,-3.04,37.01,26.33,4.40,27.44,4.40,494,94,4,68.37,219,16,196,16.00,90.00,838.95,1920.38,838.95,1081.43,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24511,121,32,14.86,7.20,22.64,875.18,31.29,-0.50,31.78,25.64,4.14,25.64,4.14,1055,165,28,52.49,443,110,443,110.00,137.00,1511.02,1834.30,1511.02,323.28,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24059,99.70,18.26,25.16,9.21,51.27,280.83,32.74,14.77,17.97,26.33,21.40,27.96,21.15,1131,219,4,79.86,560,30,359,53.00,215.00,1584.29,2528.33,1584.29,944.04,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
20978,102.80,36.60,2.13,9.93,30.99,784.74,16.67,-15.36,32.03,11.55,-7.95,11.55,-7.95,1006,225,2,97.76,602,19,602,19.00,223.00,771.05,771.05,1461.78,0.00,690.72,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20985,102.90,36.30,6.51,10.64,29.18,921.05,22.47,-14.01,36.48,17.54,-5.35,17.54,-5.35,971,217,3,96.92,576,19,576,19.00,214.00,1104.35,1104.35,1425.61,0.00,321.26,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
