ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
28736,88.50,46.62,8.73,12.55,23.70,1518.44,32.85,-20.10,52.95,25.81,-7.21,25.81,-11.44,144,22,4,53.29,60,16,60,18.00,18.00,273.56,1294.21,273.56,1020.65,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27706,77.05,30.88,20.24,12.62,36.82,610.65,38.15,3.89,34.26,25.59,24.82,27.26,12.37,580,239,1,133.83,362,42,349,96.00,238.00,958.89,2247.15,958.89,1288.26,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
28734,111.55,42,9.62,12.65,25.96,1318.69,33.12,-15.60,48.72,25.78,-3.49,25.78,-7.33,223,48,1,82.64,126,16,126,21.00,47.00,412.89,1372.64,412.89,959.75,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
26496,95,39.50,12.22,15.77,33.17,1205.55,33.71,-13.83,47.54,23.97,1.85,26.49,-2.93,6,4,0,82.88,6,0,6,0.00,4.00,11.93,1604.22,11.93,1592.29,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
26595,69,29,24.62,16.18,37.78,920.79,46.72,3.90,42.82,18.32,34.04,35.51,12.61,53,15,0,110.34,32,0,0,22.00,15.00,103.74,2502.22,103.74,2398.48,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
21667,69.15,29.03,24.62,16.18,37.78,920.79,46.72,3.90,42.82,18.32,34.04,35.51,12.61,53,15,0,110.34,32,0,0,22.00,15.00,103.74,2502.22,103.74,2398.48,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
21668,69.15,29.03,24.62,16.18,37.78,920.79,46.72,3.90,42.82,18.32,34.04,35.51,12.61,53,15,0,110.34,32,0,0,22.00,15.00,103.74,2502.22,103.74,2398.48,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
21669,69.15,29.03,24.62,16.18,37.78,920.79,46.72,3.90,42.82,18.32,34.04,35.51,12.61,53,15,0,110.34,32,0,0,22.00,15.00,103.74,2502.22,103.74,2398.48,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
26498,103.47,35.47,21.03,16.47,34.47,1118.42,44.04,-3.75,47.79,32.94,11.11,34.35,6.53,31,8,0,82.84,21,0,16,0.00,8.00,61.12,2298.92,61.12,2237.80,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,Out
26499,103.50,35.52,21.18,16.46,33.83,1153.60,44.42,-4.22,48.64,33.15,11.15,34.96,6.33,26,7,0,86.04,19,0,15,0.00,7.00,51.35,2308.46,51.35,2257.12,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,Out
24048,104.37,20.94,21.49,9.13,39.04,459.93,33.01,9.62,23.38,25.74,15.12,26.19,15.12,1176,252,4,98.82,669,19,662,19.00,248.00,1625.97,2327.90,1625.97,701.93,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24505,104,36,21.65,16.49,31.79,1278.01,46.09,-5.77,51.86,34.93,10.66,36.88,5.32,27,7,0,90.07,20,0,17,0.00,7.00,53.30,2337.78,53.30,2284.47,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,Out
24054,98.91,17.71,26.05,9.92,54,274.25,34.64,16.28,18.36,27.09,23.92,29.02,22.26,856,214,0,99.14,411,5,323,8.00,214.00,1300.68,2568.92,1300.68,1268.24,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
23194,97.83,19.33,25.71,9.63,50.16,314.62,34.66,15.46,19.20,27.05,22.74,29.10,21.23,1103,231,0,102.84,635,11,368,15.00,231.00,1557.73,2553.77,1557.73,996.04,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
