ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
28736,88.50,46.62,11.81,15.25,26.32,1421.38,44.84,-13.11,57.95,25.25,-2.72,30.48,-4.43,157,18,6,28.48,49,21,48,25.00,12.00,296.99,1567.75,296.99,1270.75,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27706,77.05,30.88,26.97,20.83,59.74,514.66,44.10,9.23,34.87,31.62,22.86,32.54,20.42,853,326,6,147.60,708,31,285,37.00,320.00,1297.29,2607.78,1297.29,1310.49,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
28734,111.55,42,11.95,17.83,31.86,1359.02,40.98,-14.98,55.97,28.67,-4.21,28.67,-4.21,207,64,1,112.71,139,5,139,5.00,63.00,385.26,1580.21,385.26,1194.95,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
26496,95,39.50,9.77,22.64,41.43,1152.43,42.22,-12.43,54.66,25.31,1.73,25.31,-2.14,78,20,0,94.20,52,2,52,5.00,20.00,151.42,1385.94,151.42,1234.52,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
26595,69,29,25.65,24.18,54.54,766.60,45.83,1.50,44.33,33.83,27.37,33.83,15.43,133,49,0,142.75,108,2,108,8.00,49.00,253.57,2551.05,253.57,2297.48,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
21667,69.15,29.03,25.65,24.18,54.54,766.60,45.83,1.50,44.33,33.83,27.37,33.83,15.43,133,49,0,142.75,108,2,108,8.00,49.00,253.57,2551.05,253.57,2297.48,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
21668,69.15,29.03,25.65,24.18,54.54,766.60,45.83,1.50,44.33,33.83,27.37,33.83,15.43,133,49,0,142.75,108,2,108,8.00,49.00,253.57,2551.05,253.57,2297.48,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
21669,69.15,29.03,25.65,24.18,54.54,766.60,45.83,1.50,44.33,33.83,27.37,33.83,15.43,133,49,0,142.75,108,2,108,8.00,49.00,253.57,2551.05,253.57,2297.48,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
26498,103.47,35.47,16.86,20,43.19,999.52,41.96,-4.35,46.31,28.01,5.76,28.69,4.71,145,35,0,85.64,79,4,64,4.00,35.00,275.37,1998.79,275.37,1723.42,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,Out
