ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
29079,118.42,32.85,16.98,11.13,28.43,1031.97,36.74,-2.41,39.15,27.08,6.20,29.53,3.80,635,240,3,130.25,464,13,387,14.00,237.00,1032.09,2008.30,1032.09,976.21,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
26586,70.10,30.10,20.81,13.09,32.97,898.30,41.51,1.80,39.71,29.92,21.69,31.43,9.16,215,86,0,127.84,135,24,125,29.00,86.00,399.11,2284.76,399.11,1885.64,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
26583,94.08,22.92,26.87,12.97,37.68,870.23,43.48,9.05,34.43,35.36,17.87,35.51,15.31,507,131,0,120.55,372,0,274,8.00,131.00,857.52,2603.70,857.52,1746.18,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
23192,100.23,18.93,27.18,10.75,46.44,425.42,38.44,15.30,23.14,30.24,22.65,31.07,20.98,812,210,1,108.53,546,11,165,15.00,209.00,1250.30,2616.22,1250.30,1365.92,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
28737,88.50,46.62,7.48,11.58,22.33,1474.73,31.11,-20.74,51.85,17.38,-11.91,24.42,-11.91,277,44,11,40.93,105,40,73,40.00,33.00,504.01,1186.05,504.01,682.04,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
28110,111.58,42.01,8.80,12.14,24.68,1323.30,32.79,-16.39,49.18,24.94,9.95,24.94,-8.18,253,63,8,75.32,121,27,121,42.00,55.00,463.92,1300.34,463.92,836.42,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
26568,82.33,28,27.91,15.43,37.13,953.18,48.57,7.01,41.56,36.93,18.23,38.37,15.14,566,205,0,144.54,471,6,382,6.00,205.00,939.83,2644.37,939.83,1704.54,0.00,C:EU,In,In,In,Out,In,Out,Out,Out,Out,Out,Out
26596,69,29,24.64,14.76,33.70,969.26,47.32,3.51,43.81,34.04,31.12,36,11.97,177,64,0,129.59,115,12,112,20.00,64.00,332.65,2503.21,332.65,2170.56,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
24470,110.70,32.10,21.46,15.40,34.05,1110.16,43.04,-2.18,45.22,27.35,7.30,34.75,7.30,334,102,0,108.37,209,5,111,5.00,102.00,596.72,2326.03,596.72,1729.32,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
26500,103.42,36.47,19.64,17.13,31.98,1323.77,45.84,-7.72,53.56,35.73,18.94,35.73,2.81,29,12,0,106.96,19,0,19,0.00,12.00,57.22,2206.18,57.22,2148.96,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
